id,Loan Amount,Term,State,Annual Income,Income Verification Status,Average Account Balance,Due Amount,Home Ownership,Loan Purpose,Due Settlement,Installment Amount,Payment Plan,Approve Loan
1827,35000.0, 36 months,NY,200000.0,Verified,,1088.56,MORTGAGE,home_improvement,Y,1088.56,n,1
2164,33175.0, 36 months,TX,48500.0,Verified,10824.0,1093.83,MORTGAGE,debt_consolidation,Y,1093.83,n,1
1680,13800.0, 60 months,TN,30000.0,Verified,1417.0,386.97,RENT,debt_consolidation,N,386.97,n,0
456,16800.0, 36 months,TX,46248.0,Verified,4021.0,553.92,MORTGAGE,debt_consolidation,Y,553.92,n,1
68,19700.0, 36 months,GA,100000.0,Partially Verified,4495.0,14006.34,OWN,debt_consolidation,N,648.6,n,1
1380,8000.0, 36 months,CA,35000.0,Not Verified,1203.0,248.82,RENT,credit_card,Y,248.82,n,1
1294,12000.0, 36 months,WA,63158.0,Not Verified,24418.0,10915.79,MORTGAGE,debt_consolidation,N,377.37,n,1
881,6600.0, 36 months,MO,50500.0,Verified,28214.0,214.49,MORTGAGE,debt_consolidation,Y,214.49,n,1
1405,4500.0, 36 months,VA,60000.0,Partially Verified,26850.0,148.27,MORTGAGE,debt_consolidation,Y,148.27,n,1
231,, 36 months,FL,59000.0,Verified,11839.0,278.0,MORTGAGE,debt_consolidation,Y,842.24,n,0
377,25000.0, 60 months,FL,55000.0,Not Verified,14961.0,0.0,MORTGAGE,debt_consolidation,N,701.04,n,0
862,13200.0, 36 months,CA,45000.0,Not Verified,18699.0,253.5,OWN,credit_card,,415.11,n,1
432,5000.0, 36 months,FL,31200.0,Verified,2092.0,164.86,RENT,debt_consolidation,N,164.86,n,1
994,18625.0, 36 months,NM,65000.0,Not Verified,30467.0,614.09,MORTGAGE,debt_consolidation,Y,614.09,n,1
1143,18000.0,,FL,72000.0,Not Verified,4053.0,566.05,RENT,credit_card,N,566.05,n,1
1559,7000.0, 36 months,NY,100000.0,Partially Verified,2164.0,455.28,MORTGAGE,debt_consolidation,Y,220.14,n,1
1942,11200.0, 60 months,AR,110000.0,Partially Verified,33417.0,,,home_improvement,Y,245.98,n,1
2126,, 36 months,VA,67367.0,Verified,21939.0,595.53,MORTGAGE,debt_consolidation,,595.53,n,0
1248,5000.0, 36 months,MO,38000.0,Not Verified,8949.0,157.24,MORTGAGE,home_improvement,N,157.24,n,1
814,5000.0, 36 months,TX,68000.0,Not Verified,10825.0,164.62,MORTGAGE,credit_card,N,164.62,n,1
1856,16000.0, 60 months,NJ,41000.0,Partially Verified,2799.0,,RENT,debt_consolidation,Y,504.86,n,0
218,18725.0, 36 months,IN,57000.0,Verified,9511.0,617.39,MORTGAGE,debt_consolidation,Y,617.39,n,1
948,40000.0, 36 months,VA,115000.0,Verified,2765.0,40471.14,RENT,major_purchase,N,1257.89,n,1
16,6000.0, 36 months,AZ,35000.0,Verified,24291.0,197.83,MORTGAGE,debt_consolidation,N,197.83,n,1
1821,10000.0, 60 months,MD,53000.0,Partially Verified,68079.0,263.48,MORTGAGE,vacation,Y,248.48,n,0
367,30000.0, 60 months,FL,76000.0,,11563.0,50.0,MORTGAGE,major_purchase,Y,946.61,n,0
1128,18000.0, 36 months,NJ,115000.0,Partially Verified,15714.0,12756.75,,home_improvement,N,584.96,n,1
884,10000.0, 36 months,CA,70000.0,Partially Verified,22081.0,5793.12,MORTGAGE,credit_card,N,301.15,n,1
2534,20700.0, 60 months,LA,45000.0,Verified,14078.0,351.28,MORTGAGE,credit_card,N,653.16,n,0
2343,6025.0, 36 months,MA,40000.0,Partially Verified,3334.0,198.66,MORTGAGE,debt_consolidation,Y,198.66,n,1
2405,12000.0, 36 months,WA,85000.0,Partially Verified,6732.0,461.81,RENT,debt_consolidation,N,439.82,n,0
1397,5000.0, 36 months,NY,37138.0,Partially Verified,1900.0,159.0,OWN,debt_consolidation,Y,164.74,n,1
1853,30000.0, 60 months,AZ,120000.0,Verified,4592.0,778.06,RENT,debt_consolidation,Y,778.06,n,0
984,5000.0, 36 months,IL,34000.0,Partially Verified,677.0,150.58,RENT,debt_consolidation,N,150.58,n,1
542,20000.0, 36 months,KS,80000.0,Not Verified,6076.0,6965.41,MORTGAGE,credit_card,N,658.95,n,1
803,30000.0, 60 months,OH,260000.0,Partially Verified,17201.0,608.15,RENT,credit_card,N,608.15,n,1
677,8000.0, 36 months,FL,69000.0,Partially Verified,855.0,50.0,MORTGAGE,debt_consolidation,Y,289.18,n,0
406,12000.0, 60 months,TX,91000.0,Partially Verified,,50.0,RENT,debt_consolidation,Y,378.65,n,0
552,9600.0, 36 months,NM,45000.0,Not Verified,1726.0,150.78,OWN,credit_card,Y,347.02,n,0
362,, 36 months,NY,108000.0,Partially Verified,41853.0,1002.62,MORTGAGE,debt_consolidation,N,1002.62,n,1
549,, 36 months,MI,27000.0,Not Verified,577.0,237.23,OWN,debt_consolidation,N,237.23,n,1
970,5000.0, 36 months,FL,57996.0,Verified,2572.0,50.0,RENT,other,Y,178.24,n,0
1991,6250.0, 36 months,OK,28900.0,Verified,2594.0,247.65,RENT,debt_consolidation,Y,247.65,n,0
1683,16000.0, 36 months,OR,102000.0,Partially Verified,6876.0,578.36,RENT,other,Y,578.36,n,0
940,12000.0, 36 months,KY,47125.0,Verified,4600.0,25.0,RENT,credit_card,Y,470.74,n,0
1669,5000.0, 36 months,FL,30000.0,Not Verified,1969.0,157.24,OWN,home_improvement,N,157.24,n,1
1387,6950.0, 36 months,NY,45002.0,Partially Verified,2306.0,251.23,RENT,debt_consolidation,Y,251.23,n,0
788,9600.0, 36 months,CO,72000.0,Not Verified,10055.0,297.48,RENT,credit_card,N,297.48,n,1
1785,5000.0, 36 months,NY,50000.0,Verified,2577.0,50.0,MORTGAGE,debt_consolidation,Y,185.8,n,0
355,10000.0, 36 months,CA,49000.0,Partially Verified,6213.0,329.72,RENT,debt_consolidation,N,329.72,n,1
1299,, 36 months,CA,102000.0,Not Verified,2221.0,,RENT,medical,N,308.73,n,1
2519,28000.0, 60 months,NM,250000.0,Verified,68068.0,785.16,MORTGAGE,credit_card,Y,785.16,n,0
2225,17150.0, 36 months,MN,39000.0,Partially Verified,22624.0,17222.69,MORTGAGE,debt_consolidation,N,672.76,n,0
2131,3200.0, 36 months,LA,35000.0,Not Verified,3025.0,50.0,RENT,car,Y,96.37,n,1
1631,30000.0, 60 months,RI,103000.0,Verified,40966.0,841.24,MORTGAGE,debt_consolidation,N,841.24,,0
642,12000.0, 36 months,FL,129000.0,Partially Verified,,377.37,RENT,debt_consolidation,N,377.37,n,1
1866,10000.0, 36 months,TX,120000.0,Partially Verified,4638.0,313.32,RENT,credit_card,,313.32,n,1
554,25000.0, 60 months,CA,60000.0,Partially Verified,17265.0,300.0,MORTGAGE,debt_consolidation,Y,621.18,n,0
2422,18200.0, 36 months,IL,65000.0,Partially Verified,4108.0,591.46,MORTGAGE,credit_card,,591.46,n,1
693,5000.0, 36 months,MI,35000.0,Partially Verified,1537.0,50.0,OWN,debt_consolidation,Y,164.74,n,1
1979,9000.0, 36 months,PA,26000.0,Partially Verified,2187.0,363.77,RENT,debt_consolidation,Y,363.77,n,0
2263,28000.0, 60 months,PA,157645.0,Partially Verified,6561.0,883.5,,credit_card,N,883.5,n,0
649,12000.0, 36 months,NC,,Partially Verified,30817.0,395.66,MORTGAGE,credit_card,Y,395.66,n,1
2122,6000.0, 36 months,NY,92000.0,Partially Verified,7069.0,197.55,RENT,credit_card,Y,197.55,n,1
1703,10025.0, 60 months,PA,33000.0,Not Verified,2877.0,288.35,RENT,credit_card,N,288.35,n,0
593,10500.0, 60 months,KS,39000.0,Verified,6398.0,294.44,MORTGAGE,debt_consolidation,N,294.44,n,0
1884,31675.0, 36 months,FL,72000.0,Verified,5391.0,1242.54,RENT,credit_card,Y,1242.54,n,0
339,12000.0, 60 months,TX,80000.0,Verified,14597.0,50.0,RENT,credit_card,Y,378.65,n,0
1426,6000.0, 36 months,AR,25200.0,Partially Verified,1391.0,85.11,RENT,debt_consolidation,Y,194.99,n,1
1919,12000.0, 36 months,AZ,40000.0,Partially Verified,17282.0,389.98,MORTGAGE,medical,Y,389.98,n,1
2285,15000.0, 60 months,NY,85000.0,Not Verified,2250.0,329.07,RENT,credit_card,N,329.07,n,1
706,, 60 months,AZ,110000.0,Verified,6645.0,50.0,MORTGAGE,debt_consolidation,Y,576.46,n,0
2193,10000.0, 36 months,MI,43000.0,Partially Verified,10164.0,366.51,OWN,debt_consolidation,Y,366.51,n,0
1581,8500.0, 36 months,CA,64000.0,Partially Verified,6133.0,266.32,MORTGAGE,debt_consolidation,N,266.32,n,1
1855,12000.0, 36 months,CA,80000.0,Partially Verified,4661.0,373.22,RENT,debt_consolidation,Y,373.22,n,1
2518,20000.0, 36 months,PA,82000.0,Not Verified,18460.0,602.3,MORTGAGE,debt_consolidation,N,602.3,n,1
960,4000.0, 36 months,CA,35000.0,Not Verified,1673.0,131.7,RENT,credit_card,N,131.7,n,1
1265,30800.0, 36 months,CA,96000.0,Partially Verified,7563.0,200.0,RENT,credit_card,Y,1232.6,n,0
1164,7200.0, 36 months,TX,,Verified,1600.0,,RENT,moving,N,,n,0
1614,3000.0, 36 months,NJ,55000.0,Not Verified,38010.0,90.35,MORTGAGE,credit_card,N,90.35,n,1
2269,20000.0, 60 months,NJ,128000.0,Partially Verified,36342.0,7437.72,MORTGAGE,debt_consolidation,N,560.83,n,0
2409,1000.0, 36 months,NC,72000.0,Partially Verified,24892.0,840.63,MORTGAGE,other,N,32.98,n,1
500,10000.0, 36 months,MI,50000.0,Not Verified,10516.0,440.25,RENT,debt_consolidation,Y,324.98,n,1
147,24000.0, 60 months,NY,100000.0,Verified,28351.0,526.5,MORTGAGE,credit_card,N,526.5,n,1
258,5000.0, 36 months,FL,30158.0,Verified,1447.0,209.2,MORTGAGE,home_improvement,Y,164.86,n,1
769,12000.0, 60 months,CA,175000.0,Not Verified,11122.0,263.25,RENT,credit_card,N,263.25,n,1
13,16000.0, 36 months,FL,133000.0,Not Verified,3587.0,495.8,RENT,credit_card,Y,495.8,n,1
1599,35000.0, 36 months,VA,88400.0,Verified,4505.0,1300.55,OWN,debt_consolidation,Y,1300.55,n,0
1594,33000.0, 60 months,MA,115000.0,Partially Verified,3289.0,992.73,OWN,debt_consolidation,Y,992.73,n,0
1735,32000.0, 60 months,CA,120000.0,Not Verified,6790.0,32582.52,RENT,credit_card,N,1051.89,n,0
114,3000.0, 36 months,FL,40000.0,Verified,607.0,108.45,RENT,debt_consolidation,Y,108.45,n,0
957,20000.0, 36 months,CA,58000.0,Verified,1500.0,658.48,RENT,other,Y,658.48,n,1
2427,7950.0, 36 months,GA,52000.0,Verified,,315.0,MORTGAGE,debt_consolidation,Y,315.0,n,0
241,32850.0, 36 months,MI,90000.0,Verified,23185.0,24338.75,MORTGAGE,debt_consolidation,N,1187.45,n,0
1742,18000.0, 60 months,AL,55000.0,Verified,3458.0,15103.66,OWN,home_improvement,N,541.49,n,0
1354,12600.0, 60 months,WI,57000.0,Verified,4019.0,353.33,RENT,debt_consolidation,Y,353.33,n,0
679,16000.0, 36 months,MD,69000.0,Verified,607.0,11948.76,RENT,debt_consolidation,N,586.42,n,0
56,2125.0, 36 months,MI,33280.0,Partially Verified,4077.0,69.97,RENT,debt_consolidation,N,69.97,n,1
435,15000.0, 36 months,FL,52000.0,Not Verified,24945.0,541.04,MORTGAGE,credit_card,Y,494.22,n,1
2229,36150.0, 60 months,NJ,100222.0,Verified,7513.0,937.56,RENT,debt_consolidation,N,937.56,n,0
2502,3000.0, 36 months,CA,43000.0,Partially Verified,3465.0,111.48,RENT,other,Y,111.48,n,0
155,8400.0, 36 months,TN,60000.0,Not Verified,5164.0,204.87,MORTGAGE,debt_consolidation,N,264.16,n,1
2564,15000.0, 36 months,RI,52000.0,Not Verified,2074.0,10601.24,OWN,home_improvement,,568.91,n,0
1361,30000.0, 36 months,NJ,93000.0,Partially Verified,5085.0,10406.52,MORTGAGE,debt_consolidation,N,987.72,n,1
1016,13000.0, 36 months,TX,63000.0,Partially Verified,2778.0,5641.85,RENT,credit_card,N,428.32,n,1
60,10000.0, 60 months,MD,45000.0,Partially Verified,1371.0,7202.12,MORTGAGE,other,N,259.36,n,0
29,17875.0, 60 months,AZ,70950.0,Verified,52493.0,572.73,MORTGAGE,debt_consolidation,Y,572.73,n,0
782,13200.0, 36 months,CA,30000.0,Partially Verified,1389.0,230.39,RENT,debt_consolidation,Y,523.02,n,0
35,3000.0, 36 months,TX,63965.0,Verified,23404.0,,MORTGAGE,debt_consolidation,N,98.78,n,1
2303,12000.0, 36 months,WI,79500.0,Partially Verified,11476.0,12002.73,MORTGAGE,credit_card,N,439.82,n,0
1310,27775.0, 60 months,CA,120000.0,Not Verified,7190.0,876.4,RENT,debt_consolidation,N,876.4,n,0
1060,35000.0, 60 months,TX,,Partially Verified,,1142.93,RENT,debt_consolidation,Y,1142.93,n,0
358,13000.0, 36 months,FL,185000.0,Not Verified,6731.0,3.1,RENT,other,N,422.48,n,1
1123,8000.0, 36 months,TX,45000.0,Verified,4562.0,285.19,OWN,home_improvement,Y,285.19,n,0
499,5000.0, 36 months,TX,50000.0,Partially Verified,30587.0,1891.85,MORTGAGE,credit_card,N,164.86,n,1
524,25000.0, 60 months,FL,80000.0,Verified,17109.0,50.0,MORTGAGE,debt_consolidation,Y,788.84,n,0
1929,25000.0, 36 months,MD,150000.0,Not Verified,,812.45,RENT,debt_consolidation,N,812.45,n,1
265,7200.0, 36 months,IN,65000.0,Partially Verified,2684.0,50.0,MORTGAGE,credit_card,Y,237.06,n,1
1612,10000.0, 36 months,TX,36000.0,Verified,11359.0,314.48,MORTGAGE,debt_consolidation,Y,314.48,n,1
1315,35000.0, 36 months,GA,156000.0,Partially Verified,41575.0,35039.31,MORTGAGE,debt_consolidation,N,1152.34,n,1
1492,4925.0, 36 months,NY,,Partially Verified,1248.0,2394.08,RENT,debt_consolidation,N,175.57,n,0
1955,15000.0, 60 months,NJ,45000.0,Not Verified,1284.0,420.62,RENT,debt_consolidation,Y,420.62,n,0
1606,10200.0, 60 months,TX,55000.0,Not Verified,18365.0,20.0,,debt_consolidation,Y,264.54,n,0
2259,20400.0, 60 months,AZ,80000.0,Verified,4192.0,572.05,RENT,other,Y,572.05,n,0
336,15300.0, 36 months,TX,42000.0,Verified,982.0,545.42,MORTGAGE,debt_consolidation,Y,545.42,,0
548,35000.0, 60 months,CA,80000.0,Verified,42731.0,36038.03,MORTGAGE,home_improvement,N,1006.68,n,0
1972,10000.0, 36 months,NJ,59000.0,Partially Verified,10184.0,308.73,MORTGAGE,debt_consolidation,Y,308.73,n,1
1678,5000.0, 36 months,CA,40000.0,Partially Verified,1042.0,164.62,RENT,other,N,164.62,n,1
887,, 60 months,AZ,200000.0,Partially Verified,5713.0,615.66,RENT,debt_consolidation,N,615.66,n,1
2501,2000.0,,NY,40000.0,Not Verified,2266.0,61.98,MORTGAGE,home_improvement,Y,61.98,n,1
494,14400.0, 36 months,NC,41000.0,Partially Verified,1218.0,513.33,RENT,debt_consolidation,Y,513.33,n,0
580,4200.0,,MI,62000.0,,19614.0,132.08,OWN,small_business,N,132.08,n,1
1598,24000.0, 36 months,MA,113000.0,Partially Verified,4607.0,50.0,MORTGAGE,debt_consolidation,Y,791.32,n,1
2031,18400.0, 60 months,OR,42000.0,Verified,655.0,589.56,MORTGAGE,debt_consolidation,N,589.56,n,0
431,1500.0, 36 months,MD,98000.0,Not Verified,7398.0,296.99,MORTGAGE,home_improvement,N,46.66,n,1
1189,14900.0, 60 months,OK,37300.0,Verified,3907.0,50.0,OWN,debt_consolidation,Y,417.82,n,0
1229,15000.0, 36 months,TX,83547.0,Partially Verified,1727.0,494.57,RENT,debt_consolidation,Y,494.57,n,1
2095,6000.0, 36 months,MN,40752.0,Not Verified,6066.0,197.69,RENT,debt_consolidation,N,197.69,n,1
2093,30000.0, 36 months,CA,80000.0,Verified,8994.0,1099.53,RENT,debt_consolidation,Y,1099.53,n,0
212,15600.0, 36 months,CA,43784.0,Partially Verified,3807.0,556.11,RENT,debt_consolidation,Y,556.11,n,0
1831,18000.0, 60 months,MA,42000.0,Not Verified,2181.0,533.51,OWN,debt_consolidation,N,533.51,n,0
1064,9600.0, 36 months,OR,58000.0,Partially Verified,2081.0,316.53,RENT,debt_consolidation,N,316.53,n,1
1245,16000.0, 36 months,NV,63000.0,Partially Verified,1496.0,50.0,RENT,debt_consolidation,Y,527.55,n,1
75,5000.0, 36 months,MA,105000.0,Not Verified,7705.0,5046.83,RENT,debt_consolidation,N,154.94,n,1
2044,5050.0, 36 months,TX,22000.0,Partially Verified,1483.0,158.81,OWN,credit_card,Y,158.81,n,1
1312,4500.0, 36 months,CO,55000.0,Partially Verified,1030.0,2647.28,RENT,house,,167.22,n,0
2325,8000.0, 36 months,PA,52000.0,Partially Verified,,50.0,RENT,debt_consolidation,Y,293.21,n,0
1031,21000.0, 60 months,CA,67000.0,Partially Verified,2490.0,622.43,RENT,debt_consolidation,N,622.43,n,0
2230,18000.0, 36 months,AZ,64000.0,Partially Verified,25585.0,2.11,MORTGAGE,home_improvement,N,563.98,n,1
247,32000.0, 36 months,OH,169680.0,Partially Verified,12524.0,963.68,MORTGAGE,home_improvement,N,963.68,n,1
186,12000.0, 36 months,TX,62000.0,Not Verified,3148.0,5057.6,RENT,debt_consolidation,N,375.99,n,1
668,29025.0, 36 months,IL,66000.0,Verified,12106.0,1049.18,MORTGAGE,debt_consolidation,Y,1049.18,n,0
1460,2000.0, 36 months,IL,104000.0,Not Verified,17154.0,62.21,OWN,other,N,62.21,n,1
1336,9600.0, 36 months,AL,45000.0,Partially Verified,2591.0,7351.75,RENT,debt_consolidation,N,311.98,n,1
8,19000.0, 36 months,NV,125000.0,Partially Verified,31308.0,626.46,RENT,credit_card,N,626.46,,1
1526,12000.0, 36 months,NY,55000.0,Not Verified,2787.0,299.75,RENT,debt_consolidation,Y,395.66,n,1
631,16000.0, 36 months,AZ,50000.0,Not Verified,4642.0,570.37,MORTGAGE,debt_consolidation,N,570.37,n,0
2308,3000.0, 36 months,LA,79040.0,Partially Verified,2035.0,50.0,MORTGAGE,other,Y,106.95,n,0
1712,14700.0, 36 months,MN,,Verified,1294.0,582.45,RENT,other,Y,582.45,n,0
32,31275.0, 60 months,NY,28000.0,Partially Verified,500.0,777.1,RENT,debt_consolidation,Y,777.1,n,0
134,11900.0, 36 months,IL,58000.0,Verified,2551.0,8331.24,MORTGAGE,debt_consolidation,N,372.85,n,1
1124,12000.0, 36 months,AZ,72000.0,Verified,29788.0,373.22,OWN,credit_card,N,373.22,n,1
445,32150.0, 36 months,RI,95000.0,Verified,26914.0,1178.33,MORTGAGE,home_improvement,Y,1178.33,n,0
226,24000.0, 60 months,NJ,80000.0,Partially Verified,7592.0,757.29,RENT,debt_consolidation,Y,757.29,n,0
464,40000.0, 36 months,WY,70000.0,Partially Verified,8004.0,1316.95,MORTGAGE,debt_consolidation,N,1316.95,n,1
2299,28000.0, 60 months,TX,145000.0,Not Verified,14604.0,543.2,MORTGAGE,other,N,601.7,n,1
2540,16500.0, 60 months,AL,46000.0,Partially Verified,30900.0,481.79,MORTGAGE,debt_consolidation,N,481.79,n,0
999,2400.0, 36 months,RI,90000.0,Not Verified,20918.0,78.0,MORTGAGE,major_purchase,N,78.0,n,1
1585,15000.0, 36 months,TX,65000.0,Verified,2218.0,50.0,RENT,debt_consolidation,Y,487.47,n,1
2019,19850.0, 60 months,TX,100000.0,Verified,6848.0,514.82,MORTGAGE,debt_consolidation,Y,514.82,n,0
752,5000.0,,FL,65000.0,Partially Verified,18347.0,50.0,RENT,credit_card,Y,157.24,n,1
2498,11700.0, 36 months,NY,50000.0,Partially Verified,780.0,7147.68,RENT,debt_consolidation,N,422.93,n,0
533,4200.0, 36 months,CA,80000.0,Not Verified,4216.0,138.48,RENT,vacation,Y,138.48,n,1
243,, 36 months,SC,40000.0,Partially Verified,3006.0,7413.46,RENT,debt_consolidation,,422.04,n,1
401,10000.0, 36 months,NV,,Verified,4002.0,324.98,OWN,debt_consolidation,Y,324.98,n,1
2018,11000.0, 36 months,NJ,57932.0,Partially Verified,8728.0,5127.15,RENT,debt_consolidation,N,362.43,,1
244,14000.0, 60 months,CA,50000.0,Verified,5056.0,452.87,RENT,debt_consolidation,N,452.87,n,0
1627,10000.0, 60 months,OR,93600.0,Not Verified,25503.0,6354.99,MORTGAGE,other,N,202.72,n,1
2276,11150.0, 60 months,MA,25000.0,Verified,3787.0,150.0,RENT,debt_consolidation,,367.55,n,0
1340,, 36 months,AZ,88000.0,Partially Verified,12925.0,65.14,MORTGAGE,other,Y,148.19,n,1
450,18000.0, 60 months,GA,92000.0,Not Verified,6771.0,15876.0,OWN,debt_consolidation,N,395.78,n,1
1227,35000.0, 60 months,NV,85000.0,Verified,11016.0,869.66,RENT,debt_consolidation,Y,869.66,n,0
1867,12000.0, 36 months,NY,48000.0,Verified,8151.0,12054.04,RENT,debt_consolidation,N,480.24,n,0
1610,15000.0, 36 months,DE,96000.0,Partially Verified,10020.0,576.73,MORTGAGE,debt_consolidation,N,451.73,n,1
285,15000.0, 36 months,NJ,102000.0,Not Verified,2236.0,493.86,MORTGAGE,other,N,493.86,n,1
1639,32000.0, 36 months,CA,354728.0,Partially Verified,2059.0,995.26,RENT,credit_card,N,995.26,n,1
2330,17900.0, 36 months,TN,60000.0,Partially Verified,3031.0,590.19,RENT,debt_consolidation,N,590.19,n,1
2213,35000.0, 36 months,OH,115000.0,Partially Verified,24053.0,1327.45,MORTGAGE,credit_card,N,1327.45,n,0
1489,14000.0, 36 months,IL,85000.0,Partially Verified,3006.0,461.6,RENT,credit_card,Y,461.6,n,1
1985,15000.0, 36 months,NY,32000.0,Verified,7290.0,494.22,MORTGAGE,debt_consolidation,N,494.22,n,1
871,, 36 months,NE,52000.0,Verified,2758.0,790.39,MORTGAGE,debt_consolidation,Y,790.39,n,0
1625,16000.0, 60 months,VA,53000.0,Verified,2937.0,50.0,MORTGAGE,debt_consolidation,Y,460.2,n,0
611,12000.0, 60 months,AL,120000.0,Verified,15762.0,50.0,MORTGAGE,credit_card,Y,244.7,n,1
1519,24000.0, 60 months,OR,74172.0,Verified,14869.0,24326.24,MORTGAGE,debt_consolidation,N,690.3,n,0
1407,12800.0, 36 months,UT,107000.0,Verified,19259.0,475.63,MORTGAGE,debt_consolidation,Y,475.63,n,0
426,10000.0, 36 months,WA,122500.0,Partially Verified,68186.0,5908.25,MORTGAGE,credit_card,N,314.48,n,1
1184,8000.0, 36 months,CA,80000.0,Partially Verified,10896.0,263.39,,debt_consolidation,Y,263.39,n,1
2510,20000.0, 60 months,CA,60000.0,Partially Verified,4555.0,592.79,RENT,debt_consolidation,Y,592.79,n,0
1014,12800.0, 60 months,SC,62000.0,Verified,22694.0,280.0,MORTGAGE,major_purchase,Y,281.45,n,1
1501,7500.0, 36 months,NJ,55000.0,Not Verified,3107.0,235.86,RENT,debt_consolidation,Y,235.86,n,1
2475,12000.0, 36 months,NJ,80000.0,Verified,,395.37,RENT,credit_card,Y,395.37,,1
1998,5000.0, 36 months,UT,102500.0,Verified,14450.0,178.24,RENT,debt_consolidation,N,178.24,n,0
1550,5600.0, 36 months,KS,30000.0,Partially Verified,1577.0,1733.57,OWN,other,N,202.43,n,0
1553,, 36 months,CA,66000.0,Not Verified,30540.0,1804.59,MORTGAGE,debt_consolidation,N,301.15,n,1
1875,40000.0, 60 months,KY,150000.0,Partially Verified,4325.0,878.5,MORTGAGE,home_improvement,Y,878.5,n,1
678,10000.0, 36 months,CT,48000.0,Partially Verified,4011.0,329.48,RENT,credit_card,Y,329.48,n,1
1044,19800.0, 36 months,FL,45000.0,Partially Verified,,100.0,OWN,debt_consolidation,Y,715.72,n,0
2524,20000.0, 36 months,NE,100000.0,Partially Verified,4603.0,311.98,MORTGAGE,debt_consolidation,Y,722.95,n,0
943,30000.0, 60 months,OK,72000.0,Verified,13808.0,745.42,MORTGAGE,other,Y,745.42,n,0
1218,6425.0, 36 months,GA,30000.0,Verified,1991.0,235.49,OWN,debt_consolidation,N,235.49,n,0
1498,28000.0, 60 months,TX,140000.0,Not Verified,25863.0,805.35,MORTGAGE,debt_consolidation,Y,805.35,,0
1065,20250.0, 36 months,TX,55000.0,Verified,2316.0,781.04,OWN,credit_card,Y,742.19,n,0
2158,14000.0, 36 months,MN,90000.0,Verified,4679.0,549.19,MORTGAGE,small_business,Y,549.19,n,0
540,7500.0, 36 months,NE,75000.0,Not Verified,11280.0,235.86,MORTGAGE,credit_card,N,235.86,n,1
110,15000.0, 36 months,TX,90000.0,Partially Verified,25669.0,14793.77,MORTGAGE,debt_consolidation,N,471.71,n,1
1637,5375.0, 36 months,NY,30000.0,Partially Verified,17.0,5391.76,ANY,other,N,194.3,n,0
44,35000.0, 60 months,WA,80000.0,Partially Verified,28005.0,31945.63,MORTGAGE,debt_consolidation,N,769.57,n,1
1115,18525.0, 36 months,NJ,52200.0,Verified,4175.0,660.38,RENT,debt_consolidation,Y,660.38,n,0
1269,6000.0, 36 months,MN,50000.0,Verified,5919.0,197.83,RENT,debt_consolidation,Y,197.83,n,1
1890,30000.0, 60 months,CO,85000.0,Partially Verified,4916.0,30057.62,MORTGAGE,debt_consolidation,N,862.87,n,0
1324,21000.0, 60 months,MA,87500.0,Partially Verified,4048.0,451.27,RENT,medical,Y,451.27,n,1
78,3000.0,,PA,70200.0,Partially Verified,26501.0,1722.94,MORTGAGE,medical,N,117.69,n,0
269,10000.0, 36 months,NY,55000.0,Partially Verified,8548.0,361.48,RENT,debt_consolidation,N,361.48,n,0
1525,14700.0, 36 months,FL,35000.0,Partially Verified,1787.0,531.37,RENT,debt_consolidation,,531.37,n,0
